IdAluno,IdTurma,IdPeriodo,IdSerie,AnoMesRefFeatures,AnoRefFeatures,DataRefFeaturesUltDia,TipoTurma,TurnoPrincipal,TotalVagas,IdDisciplina,DisciplinaRequerNota,DisciplinaCargaHorariaSemanal,DisciplinaStUsaNotaConceito,SexoTurma,IdProfessor,Sexo,EstadoCivil,CorRaca,StDeficienciaCegueira,StDeficienciaBaixaVisao,StDeficienciaSurdez,StDeficienciaAuditiva,StDeficienciaFisica,StDeficienciaSurdoCegueira,StDeficienciaMultipla,StDeficienciaMental,StDeficienciaAutismoInfantil,StDeficienciaSindromeAsperger,StDeficienciaSindromeRett,StDeficienciaTrastornoDesintegrativo,StDeficienciaAltasHabilidades,StAppComunicacao_Sincronizado,StRecursoAuxilioLedor,StRecursoAuxilioTranscricao,StRecursoGuiaInterprete,StRecursoTradutorInterpreteDeLibras,StRecursoLeituraLabial,StRecursoMaterialDidaticoProvaBraille,StRecursoProvaAmpliada,StRecursoProvaSuperampliada,StRecursoCdComAudio,StRecursoLinguaPortuguesaSegundaLingua,StRecursoProvaEmVideo,StPermiteUsoImagem,StEstrangeiro,TipoResponsavel,GrauParentescoResponsavel,Idade,QtdAulasFalta,QtdAulasJustificada,QtdAulasPresente,QtdAulasTotal,QtdAulasFaltaAcum,QtdAulasJustificadaAcum,QtdAulasPresenteAcum,QtdAulasTotalAcum,PercFalta,PercJustificada,PercPresente,PercFaltaAcum,PercJustificadaAcum,PercPresenteAcum,QtdTurmas,QtdDisciplinas,QtdAulasFaltaAnoMes,QtdAulasJustificadaAnoMes,QtdAulasPresenteAnoMes,QtdAulasTotalAnoMes,QtdAulasFaltaAnoMesAcum,QtdAulasJustificadaAnoMesAcum,QtdAulasPresenteAnoMesAcum,QtdAulasTotalAnoMesAcum,PercFaltaAnoMes,PercJustificadaAnoMes,PercPresenteAnoMes,PercFaltaAnoMesAcum,PercJustificadaAnoMesAcum,PercPresenteAnoMesAcum,QtdSeriesAAnoAnterior,QtdSeriesCAnoAnterior,QtdSeriesTotalAnoAnterior,QtdSeriesAAcumAnoAnterior,QtdSeriesCAcumAnoAnterior,QtdSeriesTotalAcumAnoAnterior,%SeriesAAnoAnterior,%SeriesCAnoAnterior,%SeriesAAcumAnoAnterior,%SeriesCAcumAnoAnterior, NotaMediaAnoAnterior,ProbabilidadeDesistente
1045,465,6,2,202303,2022,2023-03-31 19:40:00,G,M,12.0,,True,,False,A,,M,0.0,P,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,6.0,12.0,56.0,10.0,57.0,123.0,0.25,0.25,0.5,0.4552845528455284,0.08130081300813,0.4634146341463415,,,,,,,,,,,,0.90978956
1636,465,6,2,202303,2022,2023-03-31 17:59:00,G,M,12.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,8.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.017000277
1001,462,6,2,202303,2022,2023-03-31 19:29:00,G,M,12.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Avó,U,8.0,,,,,,,,,,,,,,,1.0,3.0,2.0,0.0,9.0,11.0,29.0,0.0,93.0,122.0,0.1818181818181818,0.0,0.8181818181818182,0.2377049180327868,0.0,0.7622950819672131,,,,,,,,,,,,0.0014861156
1029,551,6,11,202306,2022,2023-06-30 19:43:00,G,M,15.0,,True,1.0,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,12.0,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,5.0,9.0,55.0,0.0,110.0,165.0,0.4444444444444444,0.0,0.5555555555555556,0.3333333333333333,0.0,0.6666666666666666,,,,,,,,,,,,0.10180121
660,484,6,11,202306,2022,2023-06-30 19:46:00,G,M,15.0,,True,1.0,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,12.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,8.0,8.0,91.0,1.0,122.0,214.0,0.0,0.0,1.0,0.4252336448598131,0.0046728971962616,0.5700934579439252,,,,,,,,,,,,0.08166404
997,474,6,8,202306,2022,2023-06-30 19:54:00,G,M,15.0,,True,1.0,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,11.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,9.0,9.0,24.0,0.0,127.0,151.0,0.0,0.0,1.0,0.1589403973509933,0.0,0.8410596026490066,,,,,,,,,,,,0.023575189
818,475,6,8,202306,2022,2023-06-30 19:59:00,G,T,15.0,,True,1.0,False,A,,M,0.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,9.0,9.0,40.0,8.0,108.0,156.0,0.0,0.0,1.0,0.2564102564102564,0.0512820512820512,0.6923076923076923,,,,,,,,,,,,0.21207817
809,475,6,8,202306,2022,2023-06-30 20:09:00,G,T,15.0,,True,1.0,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,9.0,9.0,20.0,7.0,127.0,154.0,0.0,0.0,1.0,0.1298701298701298,0.0454545454545454,0.8246753246753247,,,,,,,,,,,,0.0800585
1733,467,6,8,202306,2022,2023-06-30 14:20:00,G,T,15.0,,True,1.0,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,14.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,18.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.025658699
1732,547,6,2,202306,2022,2023-06-30 14:29:00,G,T,12.0,,True,,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,11.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,8.0,8.0,1.0,0.0,18.0,19.0,0.0,0.0,1.0,0.0526315789473684,0.0,0.9473684210526316,,,,,,,,,,,,0.03941096
408,607,6,57,202304,2022,2023-04-30 17:04:00,D,T,16.0,18.0,True,,False,A,20.0,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,12.0,,,,,,,,,,,,,,,3.0,5.0,1.0,0.0,17.0,18.0,15.0,0.0,232.0,247.0,0.0555555555555555,0.0,0.9444444444444444,0.0607287449392712,0.0,0.9392712550607288,,,,,,,,,,,,0.009257686
1686,491,6,15,202306,2022,2023-06-30 12:58:00,G,Z,15.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,14.0,,,,,,,,,,,,,,,2.0,4.0,6.0,0.0,6.0,12.0,21.0,0.0,20.0,41.0,0.5,0.0,0.5,0.5121951219512195,0.0,0.4878048780487805,,,,,,,,,,,,0.480828
150,592,6,54,202303,2022,2023-03-31 17:33:00,G,T,20.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,17.0,,,,,,,,,,,,,,,4.0,4.0,2.0,0.0,11.0,13.0,17.0,0.0,184.0,201.0,0.1538461538461538,0.0,0.8461538461538461,0.0845771144278607,0.0,0.9154228855721394,,,,,,,,,,,,0.017544035
1734,508,6,2,202306,2022,2023-06-30 23:18:00,G,T,12.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,2.0,2.0,5.0,9.0,2.0,2.0,9.0,13.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.1538461538461538,0.1538461538461538,0.6923076923076923,,,,,,,,,,,,0.09697331
1735,510,6,2,202306,2022,2023-06-30 13:34:00,G,M,12.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,0.0,1.0,8.0,9.0,0.0,2.0,12.0,14.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.1428571428571428,0.8571428571428571,,,,,,,,,,,,0.025418798
1737,510,6,2,202306,2022,2023-06-30 20:10:00,G,M,12.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,8.0,9.0,1.0,0.0,14.0,15.0,0.1111111111111111,0.0,0.8888888888888888,0.0666666666666666,0.0,0.9333333333333332,,,,,,,,,,,,0.044570692
1738,510,6,2,202306,2022,2023-06-30 18:13:00,G,M,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,8.0,9.0,1.0,0.0,12.0,13.0,0.1111111111111111,0.0,0.8888888888888888,0.0769230769230769,0.0,0.9230769230769232,,,,,,,,,,,,0.07622726
1739,510,6,2,202306,2022,2023-06-30 17:22:00,G,M,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,8.0,9.0,3.0,0.0,10.0,13.0,0.1111111111111111,0.0,0.8888888888888888,0.2307692307692307,0.0,0.7692307692307693,,,,,,,,,,,,0.05763864
1740,457,6,2,202306,2022,2023-06-30 13:50:00,G,M,12.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.01621595
1742,512,6,2,202306,2022,2023-06-30 13:06:00,G,T,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,6.0,9.0,1.0,2.0,11.0,14.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.0714285714285714,0.1428571428571428,0.7857142857142857,,,,,,,,,,,,0.20444454
1743,457,6,2,202306,2022,2023-06-30 17:57:00,G,M,12.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.01621595
1744,459,6,2,202306,2022,2023-06-30 14:52:00,G,T,12.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,8.0,9.0,2.0,0.0,12.0,14.0,0.1111111111111111,0.0,0.8888888888888888,0.1428571428571428,0.0,0.8571428571428571,,,,,,,,,,,,0.21397933
1745,462,6,2,202306,2022,2023-06-30 19:19:00,G,M,12.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,1.0,3.0,2.0,0.0,5.0,7.0,6.0,0.0,8.0,14.0,0.2857142857142857,0.0,0.7142857142857143,0.4285714285714285,0.0,0.5714285714285714,,,,,,,,,,,,0.9318461
1746,461,6,2,202306,2022,2023-06-30 14:27:00,G,M,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Avó,U,8.0,,,,,,,,,,,,,,,1.0,3.0,2.0,0.0,7.0,9.0,2.0,0.0,12.0,14.0,0.2222222222222222,0.0,0.7777777777777778,0.1428571428571428,0.0,0.8571428571428571,,,,,,,,,,,,0.08808875
1747,459,6,2,202306,2022,2023-06-30 14:07:00,G,T,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,1.0,3.0,2.0,0.0,7.0,9.0,2.0,1.0,11.0,14.0,0.2222222222222222,0.0,0.7777777777777778,0.1428571428571428,0.0714285714285714,0.7857142857142857,,,,,,,,,,,,0.097486116
1748,462,6,2,202306,2022,2023-06-30 19:01:00,G,M,12.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,6.0,7.0,1.0,0.0,10.0,11.0,0.1428571428571428,0.0,0.8571428571428571,0.0909090909090909,0.0,0.9090909090909092,,,,,,,,,,,,0.19996989
1749,462,6,2,202306,2022,2023-06-30 19:10:00,G,M,12.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,10.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,6.0,7.0,1.0,0.0,10.0,11.0,0.1428571428571428,0.0,0.8571428571428571,0.0909090909090909,0.0,0.9090909090909092,,,,,,,,,,,,0.22098815
1750,457,6,2,202306,2022,2023-06-30 17:45:00,G,M,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,8.0,9.0,4.0,0.0,11.0,15.0,0.1111111111111111,0.0,0.8888888888888888,0.2666666666666666,0.0,0.7333333333333333,,,,,,,,,,,,0.07595046
1276,479,6,11,202306,2022,2023-06-30 12:20:00,G,T,15.0,,True,1.0,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,11.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,8.0,8.0,32.0,0.0,67.0,99.0,0.0,0.0,1.0,0.3232323232323232,0.0,0.6767676767676768,,,,,,,,,,,,0.056826808
1531,462,6,2,202303,2022,2023-03-31 21:03:00,G,M,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,mae,U,7.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.07882758
1655,493,6,15,202303,2022,2023-03-31 13:44:00,G,T,15.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,15.0,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,7.0,10.0,3.0,0.0,7.0,10.0,0.3,0.0,0.7,0.3,0.0,0.7,,,,,,,,,,,,0.4419724
1655,533,6,54,202306,2022,2023-06-30 20:17:00,D,Z,20.0,5.0,True,,False,A,11.0,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,15.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,5.0,0.3333333333333333,0.0,0.6666666666666666,0.4,0.0,0.6,2.0,4.0,7.0,1.0,3.0,11.0,21.0,2.0,25.0,48.0,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.4375,0.0416666666666666,0.5208333333333334,,,,,,,,,,,,0.9278048
123,545,6,54,202303,2022,2023-03-31 17:38:00,D,T,20.0,5.0,True,,False,A,11.0,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,16.0,,,,,,,,,,,,,,,2.0,4.0,0.0,0.0,10.0,10.0,64.0,4.0,131.0,199.0,0.0,0.0,1.0,0.321608040201005,0.0201005025125628,0.6582914572864321,,,,,,,,,,,,0.0010092807
1751,556,6,2,202306,2022,2023-06-30 20:08:00,G,T,12.0,,True,1.0,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,8.0,9.0,2.0,0.0,11.0,13.0,0.1111111111111111,0.0,0.8888888888888888,0.1538461538461538,0.0,0.8461538461538461,,,,,,,,,,,,0.330825
1752,556,6,2,202306,2022,2023-06-30 13:42:00,G,T,12.0,,True,1.0,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,4.0,1.0,4.0,9.0,4.0,3.0,5.0,12.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.25,0.4166666666666667,,,,,,,,,,,,0.8502721
1753,556,6,2,202306,2022,2023-06-30 22:14:00,G,T,12.0,,True,1.0,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,7.0,9.0,1.0,1.0,10.0,12.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0833333333333333,0.0833333333333333,0.8333333333333334,,,,,,,,,,,,0.1308415
1754,556,6,2,202306,2022,2023-06-30 19:48:00,G,T,12.0,,True,1.0,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,8.0,9.0,1.0,0.0,11.0,12.0,0.1111111111111111,0.0,0.8888888888888888,0.0833333333333333,0.0,0.9166666666666666,,,,,,,,,,,,0.15206628
1755,512,6,2,202306,2022,2023-06-30 22:07:00,G,T,12.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,2.0,5.0,2.0,9.0,2.0,5.0,5.0,12.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.1666666666666666,0.4166666666666667,0.4166666666666667,,,,,,,,,,,,0.9466687
1756,512,6,2,202306,2022,2023-06-30 17:37:00,G,T,12.0,,True,,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,1.0,3.0,5.0,9.0,1.0,3.0,8.0,12.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0833333333333333,0.25,0.6666666666666666,,,,,,,,,,,,0.37788278
151,499,6,24,202303,2022,2023-03-31 00:32:00,G,T,15.0,,True,1.0,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,14.0,,,,,,,,,,,,,,,2.0,4.0,0.0,0.0,10.0,10.0,24.0,2.0,199.0,225.0,0.0,0.0,1.0,0.1066666666666666,0.0088888888888888,0.8844444444444445,,,,,,,,,,,,0.015400052
1467,517,6,8,202303,2022,2023-03-31 23:41:00,G,Z,15.0,,True,1.0,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,10.0,11.0,1.0,0.0,10.0,11.0,0.0909090909090909,0.0,0.9090909090909092,0.0909090909090909,0.0,0.9090909090909092,,,,,,,,,,,,0.09631625
378,480,6,11,202302,2022,2023-02-28 12:51:00,G,N,15.0,,True,1.0,False,A,,F,5.0,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16916737
1757,508,6,2,202306,2022,2023-06-30 18:30:00,G,T,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.2460355
1758,509,6,2,202306,2022,2023-06-30 20:06:00,G,T,12.0,,True,,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.33674297
1759,555,6,2,202306,2022,2023-06-30 21:46:00,G,T,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,8.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.2714957
1761,510,6,2,202306,2022,2023-06-30 16:50:00,G,M,12.0,,True,,False,A,,M,5.0,P,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.30684215
1222,604,6,57,202304,2022,2023-04-30 00:00:00,D,M,16.0,18.0,True,,False,A,20.0,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,13.0,,,,,,,,,,,,,,,3.0,5.0,3.0,0.0,15.0,18.0,15.0,1.0,64.0,80.0,0.1666666666666666,0.0,0.8333333333333334,0.1875,0.0125,0.8,,,,,,,,,,,,0.016204696
1616,507,6,54,202303,2022,2023-03-31 16:37:00,D,Z,20.0,5.0,True,,False,A,11.0,F,0.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Avô,U,15.0,,,,,,,,,,,,,,,2.0,4.0,4.0,5.0,3.0,12.0,4.0,5.0,3.0,12.0,0.3333333333333333,0.4166666666666667,0.25,0.3333333333333333,0.4166666666666667,0.25,,,,,,,,,,,,0.03964383
1762,477,6,11,202306,2022,2023-06-30 18:57:00,G,Z,15.0,,True,1.0,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,12.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.08461105
1222,554,6,15,202302,2022,2023-02-28 14:31:00,G,M,15.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3099059
1222,537,6,54,202303,2022,2023-03-31 15:47:00,D,M,20.0,5.0,True,,False,A,11.0,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,13.0,,,,,,,,,,,,,,,3.0,5.0,3.0,1.0,9.0,13.0,12.0,1.0,49.0,62.0,0.2307692307692307,0.0769230769230769,0.6923076923076923,0.1935483870967742,0.0161290322580645,0.7903225806451613,,,,,,,,,,,,0.80707645
1765,461,6,2,202307,2022,2023-07-31 19:35:00,G,M,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.0465414
1766,553,6,2,202307,2022,2023-07-31 19:20:00,G,M,12.0,,True,1.0,False,A,,F,5.0,P,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.061146177
935,511,6,2,202303,2022,2023-03-31 22:42:00,G,M,12.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,10.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,10.0,10.0,48.0,2.0,67.0,117.0,0.0,0.0,1.0,0.4102564102564102,0.017094017094017,0.5726495726495726,,,,,,,,,,,,0.028253483
1158,467,6,8,202303,2022,2023-03-31 22:34:00,G,T,15.0,,True,1.0,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,11.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,10.0,10.0,17.0,0.0,48.0,65.0,0.0,0.0,1.0,0.2615384615384615,0.0,0.7384615384615385,,,,,,,,,,,,0.36616236
733,531,6,54,202303,2022,2023-03-31 18:38:00,D,N,20.0,5.0,True,,False,A,23.0,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,14.0,,,,,,,,,,,,,,,2.0,4.0,2.0,0.0,10.0,12.0,94.0,0.0,57.0,151.0,0.1666666666666666,0.0,0.8333333333333334,0.6225165562913907,0.0,0.3774834437086092,,,,,,,,,,,,0.049416587
